REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2016,Lamb Weston Inc,1000613,1005 E Street SW,47.234413,-119.869914,Quincy,GRANT,WA,98848,CONAGRA FOODS INC (100%),40406,C
2016,Lamb Weston Inc.,1000614,2013 SAINT STREET,46.313413,-119.301782,RICHLAND,BENTON COUNTY,WA,99352,Lamb Weston Inc (100%),35929,C
2016,Lamb Weston Twin Falls,1000615,856 Russet Street,42.5524,-114.4827,Twin Falls,TWIN FALLS COUNTY,ID,83301,Lamb Weston Inc (100%),57368,C
2016,"Lamb Weston, Inc",1012645,750 NE Columbia Ave,45.844914,-119.670771,Boardman,MORROW COUNTY,OR,97818,"Lamb Weston, Inc (100%)",32977,C
2016,Lambertville Station,1008150,1325 Hwy 179,40.400951,-74.908219,Lambertville,HUNTERDON COUNTY,NJ,8530,Spectra Energy (100%),23883,"C,W"
2016,Lancaster Ranch Compressor Station and Treating Facility,1010032,9322 East Hwy 85,28.726014,-99.037991,Derby,FRIO,TX,78017,SOUTHCROSS ENERGY (100%),32380,"C,UU,W"
2016,Lancaster Waste to Energy Facility,1007677,1911 River Road,40.07434,-76.6409,Bainbridge,LANCASTER COUNTY,PA,17502,LANCASTER COUNTY SOLID WASTE MANAGEMENT AUTHORITY (100%),166603,C
2016,Lange,1000049,2900 LANGE ROAD,44.1212,-103.2608,RAPID CITY,Pennington,SD,57702,BLACK HILLS CORP (100%),7591,"C,D"
2016,Langley Gulch Power Plant,1007379,3806 Highway 30 South,43.9046,-116.8181,New Plymouth,Payette,ID,83655,IDACORP (100%),537303,D
2016,Langley NGL Extraction Facility,1006166,72 Maple Street,37.52746,-82.80019,Langley,FLOYD,KY,41645,MPLX LP (100%),9847,"C,W"
